antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Organic Heritage Flakes Cereal', 'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar'})",frozenset({'Dark & Mint Filled Chocolate Squares'}),0.00846262341325811,0.02468265162200282,0.006346967559943582,0.7499999999999999,30.385714285714283,1.0,0.006138087574425928,3.901269393511987,0.9753437648174491,0.23684210526315785,0.7436731742588575,0.5035714285714286
"frozenset({'Organic Heritage Flakes Cereal', 'Orange Sparkling Water', 'Lemon Sparkling Water'})",frozenset({'Dark & Mint Filled Chocolate Squares'}),0.00846262341325811,0.02468265162200282,0.006346967559943582,0.7499999999999999,30.385714285714283,1.0,0.006138087574425928,3.901269393511987,0.9753437648174491,0.23684210526315785,0.7436731742588575,0.5035714285714286
frozenset({'Dark Chocolate Minis'}),"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Lemon Sparkling Water'})",0.021156558533145273,0.009873060648801129,0.006346967559943582,0.3,30.385714285714283,1.0,0.006138087574425928,1.4144670562159984,0.9879923150816522,0.2571428571428571,0.293019943019943,0.4714285714285714
"frozenset({'Organic Heritage Flakes Cereal', 'Orange Sparkling Water'})",frozenset({'Dark & Mint Filled Chocolate Squares'}),0.00846262341325811,0.02468265162200282,0.006346967559943582,0.7499999999999999,30.385714285714283,1.0,0.006138087574425928,3.901269393511987,0.9753437648174491,0.23684210526315785,0.7436731742588575,0.5035714285714286
"frozenset({'Organic Heritage Flakes Cereal', 'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar', 'Lemon Sparkling Water'})",frozenset({'Dark & Mint Filled Chocolate Squares'}),0.00846262341325811,0.02468265162200282,0.006346967559943582,0.7499999999999999,30.385714285714283,1.0,0.006138087574425928,3.901269393511987,0.9753437648174491,0.23684210526315785,0.7436731742588575,0.5035714285714286
frozenset({'Dark Chocolate Minis'}),"frozenset({'Orange Sparkling Water', 'Lemon Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.021156558533145273,0.009873060648801129,0.006346967559943582,0.3,30.385714285714283,1.0,0.006138087574425928,1.4144670562159984,0.9879923150816522,0.2571428571428571,0.293019943019943,0.4714285714285714
"frozenset({'Apple Honeycrisp Organic', 'Bag of Organic Bananas'})",frozenset({'Uncured Hickory Smoked Sunday Bacon'}),0.010578279266572637,0.019746121297602257,0.006346967559943582,0.6,30.385714285714283,1.0,0.006138087574425928,2.450634696755994,0.9774293181278213,0.2647058823529412,0.5919424460431655,0.4607142857142857
"frozenset({'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar', 'Lemon Sparkling Water'})",frozenset({'Dark & Mint Filled Chocolate Squares'}),0.00846262341325811,0.02468265162200282,0.006346967559943582,0.7499999999999999,30.385714285714283,1.0,0.006138087574425928,3.901269393511987,0.9753437648174491,0.23684210526315785,0.7436731742588575,0.5035714285714286
frozenset({'Dark & Mint Filled Chocolate Squares'}),"frozenset({'Organic Heritage Flakes Cereal', 'Orange Sparkling Water', 'Lemon Sparkling Water'})",0.02468265162200282,0.00846262341325811,0.006346967559943582,0.2571428571428571,30.38571428571428,1.0,0.006138087574425928,1.3347618530975371,0.9915642323451435,0.23684210526315785,0.2508026823816297,0.5035714285714286
frozenset({'Dark & Mint Filled Chocolate Squares'}),"frozenset({'Organic Heritage Flakes Cereal', 'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.02468265162200282,0.00846262341325811,0.006346967559943582,0.2571428571428571,30.38571428571428,1.0,0.006138087574425928,1.3347618530975371,0.9915642323451435,0.23684210526315785,0.2508026823816297,0.5035714285714286
frozenset({'Dark & Mint Filled Chocolate Squares'}),"frozenset({'Organic Heritage Flakes Cereal', 'Lemon Sparkling Water'})",0.02468265162200282,0.00846262341325811,0.006346967559943582,0.2571428571428571,30.38571428571428,1.0,0.006138087574425928,1.3347618530975371,0.9915642323451435,0.23684210526315785,0.2508026823816297,0.5035714285714286
frozenset({'Dark & Mint Filled Chocolate Squares'}),"frozenset({'Organic Heritage Flakes Cereal', 'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar', 'Lemon Sparkling Water'})",0.02468265162200282,0.00846262341325811,0.006346967559943582,0.2571428571428571,30.38571428571428,1.0,0.006138087574425928,1.3347618530975371,0.9915642323451435,0.23684210526315785,0.2508026823816297,0.5035714285714286
frozenset({'Dark & Mint Filled Chocolate Squares'}),"frozenset({'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar', 'Lemon Sparkling Water'})",0.02468265162200282,0.00846262341325811,0.006346967559943582,0.2571428571428571,30.38571428571428,1.0,0.006138087574425928,1.3347618530975371,0.9915642323451435,0.23684210526315785,0.2508026823816297,0.5035714285714286
frozenset({'Dark & Mint Filled Chocolate Squares'}),"frozenset({'Organic Heritage Flakes Cereal', 'Orange Sparkling Water'})",0.02468265162200282,0.00846262341325811,0.006346967559943582,0.2571428571428571,30.38571428571428,1.0,0.006138087574425928,1.3347618530975371,0.9915642323451435,0.23684210526315785,0.2508026823816297,0.5035714285714286
"frozenset({'Organic Heritage Flakes Cereal', 'Organic Graham Crunch Cereal'})","frozenset({'Dark Chocolate Minis', 'Organic Pink Lemonade Bunny Fruit Snacks'})",0.011988716502115656,0.015514809590973202,0.005641748942172073,0.47058823529411764,30.331550802139038,1.0,0.005455746288401591,1.8595831374392728,0.9787651677373305,0.25806451612903225,0.4622450699477499,0.41711229946524064
"frozenset({'Dark Chocolate Minis', 'Organic Pink Lemonade Bunny Fruit Snacks'})","frozenset({'Organic Heritage Flakes Cereal', 'Organic Graham Crunch Cereal'})",0.015514809590973202,0.011988716502115656,0.005641748942172073,0.36363636363636365,30.331550802139038,1.0,0.005455746288401591,1.5525891597823898,0.9822707736389684,0.25806451612903225,0.3559146064499384,0.41711229946524064
"frozenset({'Healthy Grains Granola Bar, Vanilla Blueberry'})","frozenset({'Organic Heritage Flakes Cereal', 'Organic Pink Lemonade Bunny Fruit Snacks'})",0.011988716502115656,0.015514809590973202,0.005641748942172073,0.47058823529411764,30.331550802139038,1.0,0.005455746288401591,1.8595831374392728,0.9787651677373305,0.25806451612903225,0.4622450699477499,0.41711229946524064
"frozenset({'Cola', 'Light Oaked Chardonnay'})",frozenset({'Natural Lime Flavor Sparkling Mineral Water'}),0.007757404795486601,0.023977433004231313,0.005641748942172073,0.7272727272727273,30.331550802139038,1.0,0.005455746288401591,3.5787494123178187,0.9745913290689411,0.2162162162162162,0.7205727798213347,0.4812834224598931
"frozenset({'Organic Heritage Flakes Cereal', 'Organic Pink Lemonade Bunny Fruit Snacks'})","frozenset({'Dark Chocolate Minis', 'Dark & Mint Filled Chocolate Squares'})",0.015514809590973202,0.011988716502115656,0.005641748942172073,0.36363636363636365,30.331550802139038,1.0,0.005455746288401591,1.5525891597823898,0.9822707736389684,0.25806451612903225,0.3559146064499384,0.41711229946524064
"frozenset({'Dark Chocolate Minis', 'Dark & Mint Filled Chocolate Squares'})","frozenset({'Organic Heritage Flakes Cereal', 'Organic Pink Lemonade Bunny Fruit Snacks'})",0.011988716502115656,0.015514809590973202,0.005641748942172073,0.47058823529411764,30.331550802139038,1.0,0.005455746288401591,1.8595831374392728,0.9787651677373305,0.25806451612903225,0.4622450699477499,0.41711229946524064
frozenset({'Natural Artesian Water'}),frozenset({'Total 0% Raspberry Yogurt'}),0.015514809590973202,0.011988716502115656,0.005641748942172073,0.36363636363636365,30.331550802139038,1.0,0.005455746288401591,1.5525891597823898,0.9822707736389684,0.25806451612903225,0.3559146064499384,0.41711229946524064
frozenset({'Total 0% Raspberry Yogurt'}),frozenset({'Natural Artesian Water'}),0.011988716502115656,0.015514809590973202,0.005641748942172073,0.47058823529411764,30.331550802139038,1.0,0.005455746288401591,1.8595831374392728,0.9787651677373305,0.25806451612903225,0.4622450699477499,0.41711229946524064
frozenset({'Natural Lime Flavor Sparkling Mineral Water'}),"frozenset({'Cola', 'Light Oaked Chardonnay'})",0.023977433004231313,0.007757404795486601,0.005641748942172073,0.23529411764705882,30.331550802139038,1.0,0.005455746288401591,1.2975480091135945,0.9907875722543353,0.2162162162162162,0.22931560683975083,0.4812834224598931
"frozenset({'Organic Heritage Flakes Cereal', 'Organic Pink Lemonade Bunny Fruit Snacks'})","frozenset({'Healthy Grains Granola Bar, Vanilla Blueberry'})",0.015514809590973202,0.011988716502115656,0.005641748942172073,0.36363636363636365,30.331550802139038,1.0,0.005455746288401591,1.5525891597823898,0.9822707736389684,0.25806451612903225,0.3559146064499384,0.41711229946524064
"frozenset({'Organic Heritage Flakes Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Dark & Mint Filled Chocolate Squares'})",frozenset({'Organic Pink Lemonade Bunny Fruit Snacks'}),0.009167842031029619,0.020451339915373765,0.005641748942172073,0.6153846153846154,30.090185676392576,1.0,0.005454254288505036,2.5468265162200283,0.975711743772242,0.23529411764705885,0.6073544885639919,0.44562334217506633
frozenset({'Organic Pink Lemonade Bunny Fruit Snacks'}),"frozenset({'Organic Heritage Flakes Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Dark & Mint Filled Chocolate Squares'})",0.020451339915373765,0.009167842031029619,0.005641748942172073,0.27586206896551724,30.090185676392572,1.0,0.005454254288505036,1.3682920276714352,0.9869510439164868,0.23529411764705885,0.2691618603509633,0.44562334217506633
frozenset({'Crunch Chocolate Peanut Butter Granola Bar'}),"frozenset({'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Dark & Mint Filled Chocolate Squares'})",0.015514809590973202,0.010578279266572637,0.004936530324400564,0.3181818181818182,30.07878787878788,1.0,0.00477241033577955,1.4511518570756934,0.9819893573475236,0.2333333333333333,0.31089224389295667,0.39242424242424245
"frozenset({'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Dark & Mint Filled Chocolate Squares'})",frozenset({'Crunch Chocolate Peanut Butter Granola Bar'}),0.010578279266572637,0.015514809590973202,0.004936530324400564,0.46666666666666673,30.07878787878788,1.0,0.00477241033577955,1.8459097320169258,0.9770899093778639,0.2333333333333333,0.45826170009551104,0.39242424242424245
"frozenset({'Uncured Hickory Smoked Sunday Bacon', 'Bag of Organic Bananas'})",frozenset({'Sea Salt Potato Chips'}),0.010578279266572637,0.015514809590973202,0.004936530324400564,0.46666666666666673,30.07878787878788,1.0,0.00477241033577955,1.8459097320169258,0.9770899093778639,0.2333333333333333,0.45826170009551104,0.39242424242424245
frozenset({'Grade A Extra Large Eggs'}),"frozenset({'Cola', 'Light Oaked Chardonnay'})",0.021156558533145273,0.007757404795486601,0.004936530324400564,0.23333333333333336,30.07878787878788,1.0,0.00477241033577955,1.2942294720058871,0.9876492383696994,0.2058823529411765,0.22733949301113485,0.4348484848484849
frozenset({'Sea Salt Potato Chips'}),"frozenset({'Uncured Hickory Smoked Sunday Bacon', 'Bag of Organic Bananas'})",0.015514809590973202,0.010578279266572637,0.004936530324400564,0.3181818181818182,30.07878787878788,1.0,0.00477241033577955,1.4511518570756934,0.9819893573475236,0.2333333333333333,0.31089224389295667,0.39242424242424245
"frozenset({'Cola', 'Light Oaked Chardonnay'})",frozenset({'Grade A Extra Large Eggs'}),0.007757404795486601,0.021156558533145273,0.004936530324400564,0.6363636363636364,30.07878787878788,1.0,0.00477241033577955,2.6918194640338506,0.9743121129048635,0.2058823529411765,0.6285040607807179,0.4348484848484849
"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Natural Artesian Water'})",frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt'}),0.007757404795486601,0.030324400564174896,0.007052186177715092,0.9090909090909092,29.978858350951377,1.0,0.006816947527358305,10.666431593794087,0.9742004264392324,0.22727272727272727,0.9062479338842976,0.5708245243128964
frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt'}),"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Natural Artesian Water'})",0.030324400564174896,0.007757404795486601,0.007052186177715092,0.23255813953488372,29.978858350951374,1.0,0.006816947527358305,1.2929221695089113,0.9968727272727271,0.22727272727272727,0.22655823870679825,0.5708245243128964
"frozenset({'Organic Heritage Flakes Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",frozenset({'Organic Pink Lemonade Bunny Fruit Snacks'}),0.012693935119887164,0.020451339915373765,0.007757404795486601,0.6111111111111112,29.88122605363985,1.0,0.007497796813486088,2.5188394116461823,0.9789610389610389,0.30555555555555564,0.6029917606591473,0.49521072796934873
frozenset({'Organic Pink Lemonade Bunny Fruit Snacks'}),"frozenset({'Organic Heritage Flakes Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",0.020451339915373765,0.012693935119887164,0.007757404795486601,0.37931034482758624,29.88122605363985,1.0,0.007497796813486088,1.5906597711957375,0.9867137901695138,0.30555555555555564,0.3713300492610838,0.49521072796934873
frozenset({'Dark Chocolate Minis'}),"frozenset({'Organic Heritage Flakes Cereal', 'Dark & Mint Filled Chocolate Squares'})",0.021156558533145273,0.013399153737658674,0.00846262341325811,0.4000000000000001,29.852631578947374,1.0,0.008179143432912723,1.6443347437705693,0.9873919308357348,0.32432432432432434,0.39185132237312376,0.5157894736842106
"frozenset({'Organic Heritage Flakes Cereal', 'Dark & Mint Filled Chocolate Squares'})",frozenset({'Dark Chocolate Minis'}),0.013399153737658674,0.021156558533145273,0.00846262341325811,0.6315789473684211,29.852631578947374,1.0,0.008179143432912723,2.6568607696957494,0.9796283059328093,0.32432432432432434,0.6236159563173064,0.5157894736842106
frozenset({'Organic Graham Crunch Cereal'}),"frozenset({'Peach-Pear Sparkling Water', 'Organic Pink Lemonade Bunny Fruit Snacks'})",0.014104372355430184,0.013399153737658674,0.005641748942172073,0.39999999999999997,29.852631578947367,1.0,0.005452762288608482,1.6443347437705687,0.9803290414878398,0.25806451612903225,0.39185132237312365,0.41052631578947363
"frozenset({'Peach-Pear Sparkling Water', 'Organic Pink Lemonade Bunny Fruit Snacks'})",frozenset({'Organic Graham Crunch Cereal'}),0.013399153737658674,0.014104372355430184,0.005641748942172073,0.42105263157894735,29.852631578947367,1.0,0.005452762288608482,1.7029106295678933,0.9796283059328093,0.25806451612903225,0.412770122731722,0.41052631578947363
frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt'}),"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 2% All Natural Greek Strained Yogurt with Honey'})",0.030324400564174896,0.007052186177715092,0.006346967559943582,0.20930232558139533,29.679069767441856,1.0,0.006133114241437412,1.2557869410105367,0.9965252525252524,0.2045454545454545,0.20368657505285412,0.5546511627906976
frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt'}),"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 2% Greek Strained Yogurt with Cherry 5.3 oz'})",0.030324400564174896,0.007052186177715092,0.006346967559943582,0.20930232558139533,29.679069767441856,1.0,0.006133114241437412,1.2557869410105367,0.9965252525252524,0.2045454545454545,0.20368657505285412,0.5546511627906976
"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 2% All Natural Greek Strained Yogurt with Honey'})",frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt'}),0.007052186177715092,0.030324400564174896,0.006346967559943582,0.8999999999999999,29.679069767441856,1.0,0.006133114241437412,9.696755994358243,0.9731691919191918,0.2045454545454545,0.8968727272727272,0.5546511627906976
"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 2% Greek Strained Yogurt with Cherry 5.3 oz'})",frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt'}),0.007052186177715092,0.030324400564174896,0.006346967559943582,0.8999999999999999,29.679069767441856,1.0,0.006133114241437412,9.696755994358243,0.9731691919191918,0.2045454545454545,0.8968727272727272,0.5546511627906976
frozenset({'Dark Chocolate Minis'}),"frozenset({'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.021156558533145273,0.011283497884344146,0.007052186177715092,0.33333333333333337,29.54166666666667,1.0,0.006813466194266344,1.4830747531734838,0.9870317002881843,0.2777777777777778,0.32572515454113177,0.4791666666666667
"frozenset({'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar'})",frozenset({'Dark Chocolate Minis'}),0.011283497884344146,0.021156558533145273,0.007052186177715092,0.625,29.541666666666668,1.0,0.006813466194266344,2.610249177244946,0.9771754636233951,0.2777777777777778,0.6168948126801153,0.4791666666666667
"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Organic Pink Lemonade Bunny Fruit Snacks'})",frozenset({'Peach-Pear Sparkling Water'}),0.011283497884344146,0.01692524682651622,0.005641748942172073,0.5,29.541666666666664,1.0,0.005450772955413075,1.9661495063469676,0.977175463623395,0.25,0.4913916786226686,0.41666666666666663
"frozenset({'Organic Heritage Flakes Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",frozenset({'Peach-Pear Sparkling Water'}),0.012693935119887164,0.01692524682651622,0.006346967559943582,0.5,29.541666666666664,1.0,0.006132119574839709,1.9661495063469676,0.9785714285714285,0.2727272727272727,0.4913916786226686,0.4375
"frozenset({'Dark Chocolate Minis', 'Crunch Chocolate Peanut Butter Granola Bar'})",frozenset({'Peach-Pear Sparkling Water'}),0.011283497884344146,0.01692524682651622,0.005641748942172073,0.5,29.541666666666664,1.0,0.005450772955413075,1.9661495063469676,0.977175463623395,0.25,0.4913916786226686,0.41666666666666663
frozenset({'Peach-Pear Sparkling Water'}),frozenset({'Crunch Chocolate Peanut Butter Granola Bar'}),0.01692524682651622,0.015514809590973202,0.007757404795486601,0.4583333333333333,29.541666666666664,1.0,0.0074948128136929784,1.8175111207551262,0.9827833572453372,0.3142857142857142,0.44979703915950336,0.47916666666666663
frozenset({'Peach-Pear Sparkling Water'}),"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Organic Pink Lemonade Bunny Fruit Snacks'})",0.01692524682651622,0.011283497884344146,0.005641748942172073,0.3333333333333333,29.541666666666664,1.0,0.005450772955413075,1.4830747531734836,0.9827833572453372,0.25,0.3257251545411317,0.41666666666666663
frozenset({'Crunch Chocolate Peanut Butter Granola Bar'}),frozenset({'Peach-Pear Sparkling Water'}),0.015514809590973202,0.01692524682651622,0.007757404795486601,0.5,29.541666666666664,1.0,0.0074948128136929784,1.9661495063469676,0.9813753581661891,0.3142857142857142,0.4913916786226686,0.47916666666666663
frozenset({'Peach-Pear Sparkling Water'}),"frozenset({'Dark Chocolate Minis', 'Crunch Chocolate Peanut Butter Granola Bar'})",0.01692524682651622,0.011283497884344146,0.005641748942172073,0.3333333333333333,29.541666666666664,1.0,0.005450772955413075,1.4830747531734836,0.9827833572453372,0.25,0.3257251545411317,0.41666666666666663
frozenset({'Peach-Pear Sparkling Water'}),"frozenset({'Organic Heritage Flakes Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",0.01692524682651622,0.012693935119887164,0.006346967559943582,0.37499999999999994,29.541666666666664,1.0,0.006132119574839709,1.5796897038081805,0.982783357245337,0.2727272727272727,0.3669642857142857,0.4375
frozenset({'Gluten Free Honey Almond Granola'}),frozenset({'Oatmeal Square Banana Dark Chocolate'}),0.01692524682651622,0.011283497884344146,0.005641748942172073,0.3333333333333333,29.541666666666664,1.0,0.005450772955413075,1.4830747531734836,0.9827833572453372,0.25,0.3257251545411317,0.41666666666666663
frozenset({'Oatmeal Square Banana Dark Chocolate'}),frozenset({'Gluten Free Honey Almond Granola'}),0.011283497884344146,0.01692524682651622,0.005641748942172073,0.5,29.541666666666664,1.0,0.005450772955413075,1.9661495063469676,0.977175463623395,0.25,0.4913916786226686,0.41666666666666663
"frozenset({'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Healthy Grains Granola Bar, Vanilla Blueberry'})",frozenset({'Dark & Mint Filled Chocolate Squares'}),0.007757404795486601,0.02468265162200282,0.005641748942172073,0.7272727272727273,29.464935064935066,1.0,0.005450275622114223,3.5761636107193233,0.9736140724946695,0.21052631578947367,0.7203707355551173,0.4779220779220779
"frozenset({'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Organic Pink Lemonade Bunny Fruit Snacks'})",frozenset({'Dark & Mint Filled Chocolate Squares'}),0.007757404795486601,0.02468265162200282,0.005641748942172073,0.7272727272727273,29.464935064935066,1.0,0.005450275622114223,3.5761636107193233,0.9736140724946695,0.21052631578947367,0.7203707355551173,0.4779220779220779
"frozenset({'Organic Heritage Flakes Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Organic Pink Lemonade Bunny Fruit Snacks'})",frozenset({'Dark & Mint Filled Chocolate Squares'}),0.007757404795486601,0.02468265162200282,0.005641748942172073,0.7272727272727273,29.464935064935066,1.0,0.005450275622114223,3.5761636107193233,0.9736140724946695,0.21052631578947367,0.7203707355551173,0.4779220779220779
frozenset({'Dark & Mint Filled Chocolate Squares'}),"frozenset({'Organic Heritage Flakes Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Organic Pink Lemonade Bunny Fruit Snacks'})",0.02468265162200282,0.007757404795486601,0.005641748942172073,0.22857142857142856,29.464935064935062,1.0,0.005450275622114223,1.2862404011910358,0.9905097613882863,0.21052631578947367,0.22254035942735303,0.4779220779220779
frozenset({'Dark & Mint Filled Chocolate Squares'}),"frozenset({'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Organic Pink Lemonade Bunny Fruit Snacks'})",0.02468265162200282,0.007757404795486601,0.005641748942172073,0.22857142857142856,29.464935064935062,1.0,0.005450275622114223,1.2862404011910358,0.9905097613882863,0.21052631578947367,0.22254035942735303,0.4779220779220779
frozenset({'Dark & Mint Filled Chocolate Squares'}),"frozenset({'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Healthy Grains Granola Bar, Vanilla Blueberry'})",0.02468265162200282,0.007757404795486601,0.005641748942172073,0.22857142857142856,29.464935064935062,1.0,0.005450275622114223,1.2862404011910358,0.9905097613882863,0.21052631578947367,0.22254035942735303,0.4779220779220779
"frozenset({'Natural Artesian Water', 'Total 0% Nonfat Greek Yogurt'})",frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt'}),0.006346967559943582,0.030324400564174896,0.005641748942172073,0.888888888888889,29.31266149870801,1.0,0.00544928095551652,8.727080394922432,0.9720546486870121,0.18181818181818182,0.8854141414141414,0.537467700258398
frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt'}),"frozenset({'Natural Artesian Water', 'Total 0% Nonfat Greek Yogurt'})",0.030324400564174896,0.006346967559943582,0.005641748942172073,0.18604651162790697,29.31266149870801,1.0,0.00544928095551652,1.2207737255692122,0.9960909090909089,0.18181818181818182,0.18084737649990923,0.537467700258398
"frozenset({'Hass Avocados', 'Soda'})",frozenset({'Clementines'}),0.007757404795486601,0.031029619181946404,0.007052186177715092,0.9090909090909092,29.297520661157026,1.0,0.006811476861070938,10.6586741889986,0.9734186211798153,0.22222222222222224,0.9061797009395264,0.5681818181818182
frozenset({'Total 2% All Natural Greek Strained Yogurt with Honey'}),frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach'}),0.015514809590973202,0.015514809590973202,0.007052186177715092,0.4545454545454546,29.297520661157026,1.0,0.006811476861070938,1.8048895157498825,0.9810888252148997,0.29411764705882354,0.44594946600677265,0.4545454545454546
frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach'}),frozenset({'Total 2% All Natural Greek Strained Yogurt with Honey'}),0.015514809590973202,0.015514809590973202,0.007052186177715092,0.4545454545454546,29.297520661157026,1.0,0.006811476861070938,1.8048895157498825,0.9810888252148997,0.29411764705882354,0.44594946600677265,0.4545454545454546
frozenset({'Clementines'}),"frozenset({'Hass Avocados', 'Soda'})",0.031029619181946404,0.007757404795486601,0.007052186177715092,0.2272727272727273,29.297520661157026,1.0,0.006811476861070938,1.2840786526176056,0.9967976710334789,0.22222222222222224,0.22123150481359438,0.5681818181818182
frozenset({'Dark & Mint Filled Chocolate Squares'}),"frozenset({'Organic Heritage Flakes Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",0.02468265162200282,0.012693935119887164,0.009167842031029619,0.37142857142857144,29.260317460317463,1.0,0.008854522052753137,1.5707141941274523,0.9902664219367039,0.325,0.3633469387755102,0.5468253968253969
"frozenset({'Organic Heritage Flakes Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",frozenset({'Dark & Mint Filled Chocolate Squares'}),0.012693935119887164,0.02468265162200282,0.009167842031029619,0.7222222222222222,29.26031746031746,1.0,0.008854522052753137,3.51114245416079,0.9782417582417582,0.325,0.7151924158431751,0.5468253968253969
"frozenset({'Dark Chocolate Minis', 'Organic Heritage Flakes Cereal'})",frozenset({'Lemon Sparkling Water'}),0.014104372355430184,0.011988716502115656,0.004936530324400564,0.35,29.19411764705882,1.0,0.004767437002791035,1.5200173592275144,0.9795626405068465,0.2333333333333333,0.3421127765881513,0.38088235294117645
frozenset({'Lemon Sparkling Water'}),"frozenset({'Dark Chocolate Minis', 'Organic Heritage Flakes Cereal'})",0.011988716502115656,0.014104372355430184,0.004936530324400564,0.4117647058823529,29.19411764705882,1.0,0.004767437002791035,1.6760225669957687,0.9774650759661467,0.2333333333333333,0.4033493225616427,0.38088235294117645
"frozenset({'Dark Chocolate Minis', 'Dark & Mint Filled Chocolate Squares'})",frozenset({'Organic Graham Crunch Cereal'}),0.011988716502115656,0.014104372355430184,0.004936530324400564,0.4117647058823529,29.19411764705882,1.0,0.004767437002791035,1.6760225669957687,0.9774650759661467,0.2333333333333333,0.4033493225616427,0.38088235294117645
frozenset({'Organic Graham Crunch Cereal'}),"frozenset({'Dark Chocolate Minis', 'Dark & Mint Filled Chocolate Squares'})",0.014104372355430184,0.011988716502115656,0.004936530324400564,0.35,29.19411764705882,1.0,0.004767437002791035,1.5200173592275144,0.9795626405068465,0.2333333333333333,0.3421127765881513,0.38088235294117645
frozenset({'Organic Milk'}),frozenset({'Sprouted Multi-Grain Bread'}),0.021861777150916785,0.007757404795486601,0.004936530324400564,0.22580645161290322,29.108504398826977,1.0,0.0047669396694921835,1.2816466854724966,0.9872283448346895,0.19999999999999998,0.21975376573354427,0.4310850439882698
frozenset({'Sprouted Multi-Grain Bread'}),frozenset({'Organic Milk'}),0.007757404795486601,0.021861777150916785,0.004936530324400564,0.6363636363636364,29.108504398826977,1.0,0.0047669396694921835,2.6898801128349787,0.9731952482485533,0.19999999999999998,0.628236219440257,0.4310850439882698
"frozenset({'Sparkling Water, Natural Mango Essenced'})","frozenset({'Organic Heritage Flakes Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})",0.013399153737658674,0.012693935119887164,0.004936530324400564,0.368421052631579,29.0233918128655,1.0,0.004766442336193331,1.5632346027268453,0.9786582252629428,0.2333333333333333,0.3603007518796993,0.3786549707602339
frozenset({'Petit Suisse Fruit'}),frozenset({'Sweet Onion'}),0.013399153737658674,0.012693935119887164,0.004936530324400564,0.368421052631579,29.0233918128655,1.0,0.004766442336193331,1.5632346027268453,0.9786582252629428,0.2333333333333333,0.3603007518796993,0.3786549707602339
