support,itemsets
0.007052186177715092,"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 2% Greek Strained Yogurt with Cherry 5.3 oz'})"
0.00846262341325811,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Total 2% Greek Strained Yogurt with Cherry 5.3 oz'})"
0.011283497884344146,"frozenset({'Total 2% Lowfat Greek Strained Yogurt with Peach', 'Total 2% Lowfat Greek Strained Yogurt With Blueberry'})"
0.011988716502115656,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Total 2% Lowfat Greek Strained Yogurt With Blueberry'})"
0.010578279266572637,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Total 2% Lowfat Greek Strained Yogurt with Peach'})"
0.007757404795486601,"frozenset({'Twilight Delight 72% Cacao Intense Dark Squares', 'Unsweetened Original Almond Breeze Almond Milk'})"
0.005641748942172073,"frozenset({'Whole Wheat Pita Bread Loaves', 'Whole Milk'})"
0.006346967559943582,"frozenset({'Bag of Organic Bananas', 'Apples', '0% Greek Strained Yogurt'})"
0.005641748942172073,"frozenset({'Mixed Vegetables', 'Jalapeno Pepper', '80  Vodka Holiday Edition'})"
0.004936530324400564,"frozenset({'85% Lean Ground Beef', 'Lactose Free Fat Free Milk', 'Mexican Coffee'})"
0.004936530324400564,"frozenset({'85% Lean Ground Beef', 'Vanilla Coffee Concentrate', 'Mexican Coffee'})"
0.004936530324400564,"frozenset({'Twilight Delight 72% Cacao Intense Dark Squares', 'Annie Peely Fruit 4.5 Z', 'Unsweetened Original Almond Breeze Almond Milk'})"
0.006346967559943582,"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', ""Annie's Bunny Fruit Snacks Variety"", 'Dark & Mint Filled Chocolate Squares'})"
0.006346967559943582,"frozenset({'Lemon Sparkling Water', ""Annie's Bunny Fruit Snacks Variety"", 'Crunch Chocolate Peanut Butter Granola Bar'})"
0.006346967559943582,"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', ""Annie's Bunny Fruit Snacks Variety"", 'Orange Sparkling Water'})"
0.005641748942172073,"frozenset({'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar', ""Annie's Bunny Fruit Snacks Variety""})"
0.006346967559943582,"frozenset({'Lemon Sparkling Water', ""Annie's Bunny Fruit Snacks Variety"", 'Dark & Mint Filled Chocolate Squares'})"
0.006346967559943582,"frozenset({""Annie's Bunny Fruit Snacks Variety"", 'Orange Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})"
0.005641748942172073,"frozenset({'Organic Heritage Flakes Cereal', ""Annie's Bunny Fruit Snacks Variety"", 'Dark & Mint Filled Chocolate Squares'})"
0.006346967559943582,"frozenset({'Lemon Sparkling Water', ""Annie's Bunny Fruit Snacks Variety"", 'Orange Sparkling Water'})"
0.005641748942172073,"frozenset({'Organic Heritage Flakes Cereal', 'Lemon Sparkling Water', ""Annie's Bunny Fruit Snacks Variety""})"
0.005641748942172073,"frozenset({'Organic Heritage Flakes Cereal', ""Annie's Bunny Fruit Snacks Variety"", 'Orange Sparkling Water'})"
0.005641748942172073,"frozenset({'Antimo Caputo Flour', 'Petit Suisse Fruit', 'Authentic French Brioche'})"
0.004936530324400564,"frozenset({'Bonne Bouche Ash-Ripened Goat Cheese', 'Petit Suisse Fruit', 'Antimo Caputo Flour'})"
0.004936530324400564,"frozenset({'Antimo Caputo Flour', 'Hazelnut Bite Size Wafer Cookies', 'Strawberry Preserves'})"
0.004936530324400564,"frozenset({'Bag of Organic Bananas', 'Organic Hass Avocado', 'Apple Honeycrisp Organic'})"
0.006346967559943582,"frozenset({'Bag of Organic Bananas', 'Uncured Hickory Smoked Sunday Bacon', 'Apple Honeycrisp Organic'})"
0.004936530324400564,"frozenset({'Uncured Hickory Smoked Sunday Bacon', 'Organic Plain Whole Milk Yogurt', 'Apple Honeycrisp Organic'})"
0.006346967559943582,"frozenset({'Organic Half & Half', 'Apples', 'Bag of Organic Bananas'})"
0.005641748942172073,"frozenset({'Bag of Organic Bananas', 'Soda', 'Apples'})"
0.004936530324400564,"frozenset({'Trail Mix', 'Apples', 'Bag of Organic Bananas'})"
0.005641748942172073,"frozenset({'Bonne Bouche Ash-Ripened Goat Cheese', 'Authentic French Brioche', 'Bunny-Luv Fresh Organic Carrots'})"
0.007757404795486601,"frozenset({'Bonne Bouche Ash-Ripened Goat Cheese', 'Petit Suisse Fruit', 'Authentic French Brioche'})"
0.004936530324400564,"frozenset({'Bonne Bouche Ash-Ripened Goat Cheese', 'Authentic French Brioche', 'Salted Butter'})"
0.005641748942172073,"frozenset({'Bonne Bouche Ash-Ripened Goat Cheese', 'Authentic French Brioche', 'Strawberry Preserves'})"
0.004936530324400564,"frozenset({'Bonne Bouche Ash-Ripened Goat Cheese', 'Authentic French Brioche', 'Wild Blueberry Preserves'})"
0.004936530324400564,"frozenset({'Authentic French Brioche', 'Organic Heavy Whipping Cream', 'Bunny-Luv Fresh Organic Carrots'})"
0.004936530324400564,"frozenset({'Organic Zucchini', 'Authentic French Brioche', 'Bunny-Luv Fresh Organic Carrots'})"
0.007757404795486601,"frozenset({'Petit Suisse Fruit', 'Authentic French Brioche', 'Bunny-Luv Fresh Organic Carrots'})"
0.004936530324400564,"frozenset({'Authentic French Brioche', 'Salted Butter', 'Bunny-Luv Fresh Organic Carrots'})"
0.005641748942172073,"frozenset({'Bunny-Luv Fresh Organic Carrots', 'Authentic French Brioche', 'Strawberry Preserves'})"
0.004936530324400564,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Authentic French Brioche', 'Bunny-Luv Fresh Organic Carrots'})"
0.004936530324400564,"frozenset({'Authentic French Brioche', 'Wild Blueberry Preserves', 'Bunny-Luv Fresh Organic Carrots'})"
0.004936530324400564,"frozenset({'Petit Suisse Fruit', 'Gogo Squeez Organic Apple Strawberry Applesauce on the Go', 'Authentic French Brioche'})"
0.004936530324400564,"frozenset({'Hazelnut Bite Size Wafer Cookies', 'Authentic French Brioche', 'Strawberry Preserves'})"
0.006346967559943582,"frozenset({'Petit Suisse Fruit', 'Lettuce Medley', 'Authentic French Brioche'})"
0.005641748942172073,"frozenset({'Petit Suisse Fruit', 'Authentic French Brioche', 'Organic Frosted Flakes Cereal'})"
0.004936530324400564,"frozenset({'Organic Zucchini', 'Authentic French Brioche', 'Organic Heavy Whipping Cream'})"
0.007052186177715092,"frozenset({'Petit Suisse Fruit', 'Authentic French Brioche', 'Organic Heavy Whipping Cream'})"
0.006346967559943582,"frozenset({'Authentic French Brioche', 'Salted Butter', 'Organic Heavy Whipping Cream'})"
0.004936530324400564,"frozenset({'Authentic French Brioche', 'Organic Heavy Whipping Cream', 'Strawberry Preserves'})"
0.005641748942172073,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Authentic French Brioche', 'Organic Heavy Whipping Cream'})"
0.004936530324400564,"frozenset({'Petit Suisse Fruit', 'Organic Reduced Fat 2% Milk', 'Authentic French Brioche'})"
0.005641748942172073,"frozenset({'Petit Suisse Fruit', 'Organic Zucchini', 'Authentic French Brioche'})"
0.007052186177715092,"frozenset({'Petit Suisse Fruit', 'Authentic French Brioche', 'Salted Butter'})"
0.007052186177715092,"frozenset({'Petit Suisse Fruit', 'Authentic French Brioche', 'Strawberry Preserves'})"
0.006346967559943582,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Petit Suisse Fruit', 'Authentic French Brioche'})"
0.006346967559943582,"frozenset({'Petit Suisse Fruit', 'Authentic French Brioche', 'Wild Blueberry Preserves'})"
0.005641748942172073,"frozenset({'Authentic French Brioche', 'Salted Butter', 'Strawberry Preserves'})"
0.005641748942172073,"frozenset({'Total 2% with Strawberry Lowfat Greek Strained Yogurt', 'Authentic French Brioche', 'Salted Butter'})"
0.004936530324400564,"frozenset({'Salted Butter', 'Authentic French Brioche', 'Wild Blueberry Preserves'})"
0.004936530324400564,"frozenset({'Authentic French Brioche', 'Wild Blueberry Preserves', 'Strawberry Preserves'})"
0.007052186177715092,"frozenset({'Dairy Free Coconut Milk Blueberry Yogurt Alternative', 'Dairy Free Coconut Milk Yogurt Alternative', 'Bag of Organic Bananas'})"
0.007052186177715092,"frozenset({'Dairy Free Coconut Milk Blueberry Yogurt Alternative', 'Bag of Organic Bananas', 'Medium Navel Orange'})"
0.007052186177715092,"frozenset({'Bag of Organic Bananas', 'Dairy Free Coconut Milk Yogurt Alternative', 'Medium Navel Orange'})"
0.004936530324400564,"frozenset({'Bag of Organic Bananas', 'Natural Artesian Bottled Water', ""Organic D'Anjou Pears""})"
0.006346967559943582,"frozenset({'Bag of Organic Bananas', 'Natural Artesian Bottled Water', 'Organic Leek'})"
0.004936530324400564,"frozenset({'Bag of Organic Bananas', 'Organic Granny Smith Apple', ""Organic D'Anjou Pears""})"
0.005641748942172073,"frozenset({'Bag of Organic Bananas', 'Organic Milk', 'Organic Hass Avocado'})"
0.004936530324400564,"frozenset({'Bag of Organic Bananas', 'Uncured Hickory Smoked Sunday Bacon', 'Organic Hass Avocado'})"
0.007757404795486601,"frozenset({'Bag of Organic Bananas', 'Uncured Hickory Smoked Sunday Bacon', 'Organic Milk'})"
0.004936530324400564,"frozenset({'Bag of Organic Bananas', 'Uncured Hickory Smoked Sunday Bacon', 'Organic Strawberries'})"
0.004936530324400564,"frozenset({'Bag of Organic Bananas', 'Uncured Hickory Smoked Sunday Bacon', 'Sea Salt Potato Chips'})"
0.005641748942172073,"frozenset({'Caramel Cone Ice Cream', 'Bars Peanut Butter', 'Cran-Apple Juice Drink'})"
0.005641748942172073,"frozenset({'Creamed Chipped Beef', 'Bars Peanut Butter', 'Caramel Cone Ice Cream'})"
0.004936530324400564,"frozenset({'Caramel Cone Ice Cream', 'Bars Peanut Butter', 'Honey Buns'})"
0.004936530324400564,"frozenset({'Caramel Cone Ice Cream', 'Bars Peanut Butter', 'Oatmeal Crème Pies'})"
0.007052186177715092,"frozenset({'Creamed Chipped Beef', 'Bars Peanut Butter', 'Cran-Apple Juice Drink'})"
0.007052186177715092,"frozenset({'Bars Peanut Butter', 'Honey Buns', 'Cran-Apple Juice Drink'})"
0.007052186177715092,"frozenset({'Bars Peanut Butter', 'Cran-Apple Juice Drink', 'Oatmeal Crème Pies'})"
0.006346967559943582,"frozenset({'Creamed Chipped Beef', 'Bars Peanut Butter', 'Honey Buns'})"
0.006346967559943582,"frozenset({'Creamed Chipped Beef', 'Bars Peanut Butter', 'Oatmeal Crème Pies'})"
0.006346967559943582,"frozenset({'Bars Peanut Butter', 'Honey Buns', 'Oatmeal Crème Pies'})"
0.005641748942172073,"frozenset({'Bonne Bouche Ash-Ripened Goat Cheese', 'Petit Suisse Fruit', 'Bunny-Luv Fresh Organic Carrots'})"
0.005641748942172073,"frozenset({'Bonne Bouche Ash-Ripened Goat Cheese', 'Petit Suisse Fruit', 'Salted Butter'})"
0.006346967559943582,"frozenset({'Bonne Bouche Ash-Ripened Goat Cheese', 'Petit Suisse Fruit', 'Strawberry Preserves'})"
0.004936530324400564,"frozenset({'Bonne Bouche Ash-Ripened Goat Cheese', 'Petit Suisse Fruit', 'Wild Blueberry Preserves'})"
0.006346967559943582,"frozenset({'Natural Artesian Bottled Water', 'Reduced Fat Milk', 'Brown Eggs'})"
0.004936530324400564,"frozenset({'Petit Suisse Fruit', 'Organic Heavy Whipping Cream', 'Bunny-Luv Fresh Organic Carrots'})"
0.004936530324400564,"frozenset({'Petit Suisse Fruit', 'Organic Zucchini', 'Bunny-Luv Fresh Organic Carrots'})"
0.004936530324400564,"frozenset({'Petit Suisse Fruit', 'Bunny-Luv Fresh Organic Carrots', 'Strawberry Preserves'})"
0.007757404795486601,"frozenset({'Creamed Chipped Beef', 'Caramel Cone Ice Cream', 'Cran-Apple Juice Drink'})"
0.004936530324400564,"frozenset({'Caramel Cone Ice Cream', 'Honey Buns', 'Cran-Apple Juice Drink'})"
0.007757404795486601,"frozenset({'Caramel Cone Ice Cream', 'Cran-Apple Juice Drink', 'Oatmeal Crème Pies'})"
0.004936530324400564,"frozenset({'Caramel Cone Ice Cream', 'Cran-Apple Juice Drink', 'Original Fresh Stack Crackers'})"
0.004936530324400564,"frozenset({'Creamed Chipped Beef', 'Caramel Cone Ice Cream', 'Honey Buns'})"
0.007757404795486601,"frozenset({'Creamed Chipped Beef', 'Caramel Cone Ice Cream', 'Oatmeal Crème Pies'})"
0.004936530324400564,"frozenset({'Creamed Chipped Beef', 'Caramel Cone Ice Cream', 'Original Fresh Stack Crackers'})"
0.005641748942172073,"frozenset({'Caramel Cone Ice Cream', 'Oatmeal Crème Pies', 'Original Fresh Stack Crackers'})"
0.004936530324400564,"frozenset({'Cinnamon Crunch', 'Dark & Mint Filled Chocolate Squares', 'Organic Bunny Fruit Tropical Treat Fruit Snacks'})"
0.004936530324400564,"frozenset({'Organic Heritage Flakes Cereal', 'Cinnamon Crunch', 'Dark & Mint Filled Chocolate Squares'})"
0.004936530324400564,"frozenset({'Organic Heritage Flakes Cereal', 'Cinnamon Crunch', 'Organic Bunny Fruit Tropical Treat Fruit Snacks'})"
0.004936530324400564,"frozenset({'Classic Air-Puffed Vanilla Flavored Marshmallows', 'Toasted Coconut Chips Original Recipe', 'Organic Brown Rice Crisps Cereal'})"
0.006346967559943582,"frozenset({'Clementines', 'Hass Avocados', 'Dry Roasted Almonds'})"
0.005641748942172073,"frozenset({'Soda', 'Clementines', 'Dry Roasted Almonds'})"
0.005641748942172073,"frozenset({'Zero Calorie Cola', 'Clementines', 'Dry Roasted Almonds'})"
0.007052186177715092,"frozenset({'Soda', 'Clementines', 'Hass Avocados'})"
0.005641748942172073,"frozenset({'Zero Calorie Cola', 'Clementines', 'Hass Avocados'})"
0.007757404795486601,"frozenset({'Soda', 'Zero Calorie Cola', 'Clementines'})"
0.004936530324400564,"frozenset({'Light Oaked Chardonnay', 'Cola', 'Grade A Extra Large Eggs'})"
0.006346967559943582,"frozenset({'Cola', 'Natural Lime Flavor Sparkling Mineral Water', 'Grade A Extra Large Eggs'})"
0.005641748942172073,"frozenset({'Light Oaked Chardonnay', 'Cola', 'Natural Lime Flavor Sparkling Mineral Water'})"
0.007052186177715092,"frozenset({'Creamed Chipped Beef', 'Honey Buns', 'Cran-Apple Juice Drink'})"
0.009167842031029619,"frozenset({'Creamed Chipped Beef', 'Cran-Apple Juice Drink', 'Oatmeal Crème Pies'})"
0.004936530324400564,"frozenset({'Creamed Chipped Beef', 'Cran-Apple Juice Drink', 'Original Fresh Stack Crackers'})"
0.004936530324400564,"frozenset({'Oatmeal Crème Pies', 'Cran-Apple Juice Drink', 'Glazed Lemon Pie'})"
0.007052186177715092,"frozenset({'Honey Buns', 'Cran-Apple Juice Drink', 'Oatmeal Crème Pies'})"
0.004936530324400564,"frozenset({'Original 0 Calorie Sweetener Packets 115 Count', 'Cran-Apple Juice Drink', 'Oatmeal Crème Pies'})"
0.006346967559943582,"frozenset({'Cran-Apple Juice Drink', 'Oatmeal Crème Pies', 'Original Fresh Stack Crackers'})"
0.004936530324400564,"frozenset({'Cran-Apple Juice Drink', 'Oatmeal Crème Pies', 'Pure Life Purified Water'})"
0.004936530324400564,"frozenset({'Creamed Chipped Beef', 'Oatmeal Crème Pies', 'Glazed Lemon Pie'})"
0.006346967559943582,"frozenset({'Creamed Chipped Beef', 'Honey Buns', 'Oatmeal Crème Pies'})"
0.005641748942172073,"frozenset({'Creamed Chipped Beef', 'Oatmeal Crème Pies', 'Original Fresh Stack Crackers'})"
0.005641748942172073,"frozenset({'Dark Chocolate Minis', 'Crunch Chocolate Peanut Butter Granola Bar', 'Crunch Granola Bar Chocolate Chip'})"
0.004936530324400564,"frozenset({'Dark Chocolate Minis', 'Crunch Chocolate Peanut Butter Granola Bar', 'Crunch White Chocolate Macadamia Nut Granola Bars'})"
0.006346967559943582,"frozenset({'Dark Chocolate Minis', 'Crunch Chocolate Peanut Butter Granola Bar', 'Dark & Mint Filled Chocolate Squares'})"
0.007757404795486601,"frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares', 'Crunch Chocolate Peanut Butter Granola Bar'})"
0.004936530324400564,"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Dark & Mint Filled Chocolate Squares', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.007757404795486601,"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Orange Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})"
0.004936530324400564,"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Dark & Mint Filled Chocolate Squares', 'Organic Bunny Fruit Tropical Treat Fruit Snacks'})"
0.007052186177715092,"frozenset({'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar', 'Dark & Mint Filled Chocolate Squares'})"
0.005641748942172073,"frozenset({'Organic Pink Lemonade Bunny Fruit Snacks', 'Dark & Mint Filled Chocolate Squares', 'Crunch Chocolate Peanut Butter Granola Bar'})"
0.006346967559943582,"frozenset({'Dark Chocolate Minis', 'Lemon Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar'})"
0.004936530324400564,"frozenset({'Dark Chocolate Minis', 'Crunch Chocolate Peanut Butter Granola Bar', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.006346967559943582,"frozenset({'Dark Chocolate Minis', 'Crunch Chocolate Peanut Butter Granola Bar', 'Orange Sparkling Water'})"
0.007052186177715092,"frozenset({'Dark Chocolate Minis', 'Crunch Chocolate Peanut Butter Granola Bar', 'Organic Heritage Flakes Cereal'})"
0.007757404795486601,"frozenset({'Dark Chocolate Minis', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Crunch Chocolate Peanut Butter Granola Bar'})"
0.005641748942172073,"frozenset({'Dark Chocolate Minis', 'Crunch Chocolate Peanut Butter Granola Bar', 'Peach-Pear Sparkling Water'})"
0.004936530324400564,"frozenset({'Dark Chocolate Minis', 'Crunch Chocolate Peanut Butter Granola Bar', 'Unsweetened Original Almond Breeze Almond Milk'})"
0.004936530324400564,"frozenset({'Lemon Sparkling Water', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Crunch Chocolate Peanut Butter Granola Bar'})"
0.009873060648801129,"frozenset({'Lemon Sparkling Water', 'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar'})"
0.004936530324400564,"frozenset({'Lemon Sparkling Water', 'Organic Bunny Fruit Tropical Treat Fruit Snacks', 'Crunch Chocolate Peanut Butter Granola Bar'})"
0.00846262341325811,"frozenset({'Organic Heritage Flakes Cereal', 'Lemon Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar'})"
0.006346967559943582,"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Lemon Sparkling Water'})"
0.004936530324400564,"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Orange Sparkling Water', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.007052186177715092,"frozenset({'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.004936530324400564,"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Orange Sparkling Water', 'Organic Bunny Fruit Tropical Treat Fruit Snacks'})"
0.00846262341325811,"frozenset({'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar', 'Orange Sparkling Water'})"
0.006346967559943582,"frozenset({'Organic Pink Lemonade Bunny Fruit Snacks', 'Orange Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar'})"
0.004936530324400564,"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', ""Organic Bernie's Farm Fruit Snacks strawberry, raspberry, & orange"", 'Peach-Pear Sparkling Water'})"
0.007757404795486601,"frozenset({'Organic Heritage Flakes Cereal', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Crunch Chocolate Peanut Butter Granola Bar'})"
0.004936530324400564,"frozenset({'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar', 'Peach-Pear Sparkling Water'})"
0.005641748942172073,"frozenset({'Organic Heritage Flakes Cereal', 'Crunch Chocolate Peanut Butter Granola Bar', 'Twilight Delight 72% Cacao Intense Dark Squares'})"
0.005641748942172073,"frozenset({'Organic Pink Lemonade Bunny Fruit Snacks', 'Peach-Pear Sparkling Water', 'Crunch Chocolate Peanut Butter Granola Bar'})"
0.004936530324400564,"frozenset({'Crunch Chocolate Peanut Butter Granola Bar', 'Peach-Pear Sparkling Water', 'Sparkling Water, Natural Mango Essenced'})"
0.004936530324400564,"frozenset({'Dark Chocolate Minis', 'Crunchy Coconut Granola Bars', 'Peach-Pear Sparkling Water'})"
0.007052186177715092,"frozenset({'Dairy Free Coconut Milk Blueberry Yogurt Alternative', 'Dairy Free Coconut Milk Yogurt Alternative', 'Medium Navel Orange'})"
0.004936530324400564,"frozenset({'Dark & Sea Salt Caramel Chocolate Squares', 'Dark & Mint Filled Chocolate Squares', 'Gluten Free Honey Almond Granola'})"
0.005641748942172073,"frozenset({'Dark Chocolate Minis', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})"
0.007052186177715092,"frozenset({'Dark Chocolate Minis', 'Dark & Mint Filled Chocolate Squares', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.005641748942172073,"frozenset({'Dark Chocolate Minis', 'Orange Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})"
0.004936530324400564,"frozenset({'Organic Graham Crunch Cereal', 'Dark & Mint Filled Chocolate Squares', 'Dark Chocolate Minis'})"
0.00846262341325811,"frozenset({'Dark Chocolate Minis', 'Organic Heritage Flakes Cereal', 'Dark & Mint Filled Chocolate Squares'})"
0.007757404795486601,"frozenset({'Dark Chocolate Minis', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Dark & Mint Filled Chocolate Squares'})"
0.004936530324400564,"frozenset({'Dark Chocolate Minis', 'Dark & Mint Filled Chocolate Squares', 'Peach-Pear Sparkling Water'})"
0.004936530324400564,"frozenset({'Dark Chocolate Minis', 'Unsweetened Original Almond Breeze Almond Milk', 'Dark & Mint Filled Chocolate Squares'})"
0.004936530324400564,"frozenset({'Unsweetened Original Almond Breeze Almond Milk', 'Dark & Mint Filled Chocolate Squares', 'Gluten Free Honey Almond Granola'})"
0.005641748942172073,"frozenset({'Healthy Grains Granola Bar, Vanilla Blueberry', 'Dark & Mint Filled Chocolate Squares', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.007757404795486601,"frozenset({'Lemon Sparkling Water', 'Orange Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})"
0.004936530324400564,"frozenset({'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares', 'Organic Bunny Fruit Tropical Treat Fruit Snacks'})"
0.006346967559943582,"frozenset({'Organic Heritage Flakes Cereal', 'Lemon Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})"
0.004936530324400564,"frozenset({'Lemon Sparkling Water', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Dark & Mint Filled Chocolate Squares'})"
0.004936530324400564,"frozenset({'Organic Graham Crunch Cereal', 'Dark & Mint Filled Chocolate Squares', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.009167842031029619,"frozenset({'Organic Heritage Flakes Cereal', 'Dark & Mint Filled Chocolate Squares', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.005641748942172073,"frozenset({'Organic Pink Lemonade Bunny Fruit Snacks', 'Dark & Mint Filled Chocolate Squares', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.004936530324400564,"frozenset({'Orange Sparkling Water', 'Dark & Mint Filled Chocolate Squares', 'Organic Bunny Fruit Tropical Treat Fruit Snacks'})"
0.006346967559943582,"frozenset({'Organic Heritage Flakes Cereal', 'Orange Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})"
0.004936530324400564,"frozenset({'Organic Pink Lemonade Bunny Fruit Snacks', 'Orange Sparkling Water', 'Dark & Mint Filled Chocolate Squares'})"
0.005641748942172073,"frozenset({'Organic Heritage Flakes Cereal', 'Dark & Mint Filled Chocolate Squares', 'Organic Bunny Fruit Tropical Treat Fruit Snacks'})"
0.006346967559943582,"frozenset({'Organic Summer Strawberry Bunny Fruit Snacks', 'Dark & Mint Filled Chocolate Squares', 'Organic Bunny Fruit Tropical Treat Fruit Snacks'})"
0.004936530324400564,"frozenset({'Organic Graham Crunch Cereal', 'Organic Heritage Flakes Cereal', 'Dark & Mint Filled Chocolate Squares'})"
0.007757404795486601,"frozenset({'Organic Heritage Flakes Cereal', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Dark & Mint Filled Chocolate Squares'})"
0.005641748942172073,"frozenset({'Organic Summer Strawberry Bunny Fruit Snacks', 'Organic Heritage Flakes Cereal', 'Dark & Mint Filled Chocolate Squares'})"
0.004936530324400564,"frozenset({'Organic Heritage Flakes Cereal', 'Popped Dark Chocolate with Sea Salt Granola Bar', 'Dark & Mint Filled Chocolate Squares'})"
0.005641748942172073,"frozenset({'Dark Chocolate Minis', 'Organic Heritage Flakes Cereal', 'Healthy Grains Granola Bar, Vanilla Blueberry'})"
0.006346967559943582,"frozenset({'Dark Chocolate Minis', 'Lemon Sparkling Water', 'Orange Sparkling Water'})"
0.004936530324400564,"frozenset({'Dark Chocolate Minis', 'Lemon Sparkling Water', 'Organic Heritage Flakes Cereal'})"
0.005641748942172073,"frozenset({'Organic Graham Crunch Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Dark Chocolate Minis'})"
0.00846262341325811,"frozenset({'Dark Chocolate Minis', 'Organic Heritage Flakes Cereal', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.005641748942172073,"frozenset({'Dark Chocolate Minis', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars'})"
0.005641748942172073,"frozenset({'Dark Chocolate Minis', 'Maple Pumpkin Seeds with Sea Salt Chewy with a Crunch Granola Bars', 'Peach-Pear Sparkling Water'})"
0.004936530324400564,"frozenset({'Dark Chocolate Minis', 'Organic Heritage Flakes Cereal', 'Orange Sparkling Water'})"
0.007757404795486601,"frozenset({'Organic Graham Crunch Cereal', 'Organic Heritage Flakes Cereal', 'Dark Chocolate Minis'})"
0.005641748942172073,"frozenset({'Organic Graham Crunch Cereal', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Dark Chocolate Minis'})"
0.004936530324400564,"frozenset({'Organic Graham Crunch Cereal', 'Peach-Pear Sparkling Water', 'Dark Chocolate Minis'})"
0.005641748942172073,"frozenset({'Organic Graham Crunch Cereal', 'Dark Chocolate Minis', 'Sparkling Water, Natural Mango Essenced'})"
0.011283497884344146,"frozenset({'Dark Chocolate Minis', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Organic Heritage Flakes Cereal'})"
0.009167842031029619,"frozenset({'Dark Chocolate Minis', 'Organic Heritage Flakes Cereal', 'Peach-Pear Sparkling Water'})"
0.00846262341325811,"frozenset({'Dark Chocolate Minis', 'Organic Heritage Flakes Cereal', 'Sparkling Water, Natural Mango Essenced'})"
0.011283497884344146,"frozenset({'Dark Chocolate Minis', 'Organic Pink Lemonade Bunny Fruit Snacks', 'Peach-Pear Sparkling Water'})"
